No.  X  Y  Z  Yaw  Pitch  Roll  Weld_En
46 16.257 18.531 61.18 0 0 1 1
46 15.293 19.286 61.18 0 0 1 1
46 14.29 19.99 61.18 0 0 1 1
46 13.252 20.642 61.18 0 0 1 1
46 12.181 21.24 61.18 0 0 1 1
46 11.078 21.784 61.18 0 0 1 1
46 10.709 21.945 61.18 0 0 1 1
46 9.952 22.268 61.18 0 0 1 1
46 8.799 22.695 61.18 0 0 1 1
46 7.625 23.061 61.18 0 0 1 1
46 6.433 23.367 61.18 0 0 1 1
46 5.227 23.611 61.18 0 0 1 1
46 4.009 23.792 61.18 0 0 1 1
46 2.782 23.91 61.18 0 0 1 1
46 1.553 23.965 61.18 0 0 1 1
46 -0.24 23.94 61.18 0 0 1 1
46 -0.553 23.955 61.18 0 0 1 1
46 -1.79 23.965 61.18 0 0 1 1
46 -3.021 23.91 61.18 0 0 1 1
46 -4.247 23.792 61.18 0 0 1 1
46 -5.465 23.611 61.18 0 0 1 1
46 -6.672 23.367 61.18 0 0 1 1
46 -7.864 23.061 61.18 0 0 1 1
46 -9.038 22.695 61.18 0 0 1 1
46 -10.19 22.268 61.18 0 0 1 1
46 -11.319 21.783 61.18 0 0 1 1
46 -12.42 21.24 61.18 0 0 1 1
46 -13.491 20.642 61.18 0 0 1 1
46 -14.529 19.99 61.18 0 0 1 1
46 -15.531 19.286 61.18 0 0 1 1
46 -16.496 18.531 61.18 0 0 1 1
46 -17.063 18.04 61.18 0 0 1 1
46 -17.417 17.729 61.18 0 0 1 1
46 -18.298 16.88 61.18 0 0 1 1
46 -19.131 15.988 61.18 0 0 1 1
46 -19.918 15.054 61.18 0 0 1 1
46 -20.654 14.082 61.18 0 0 1 1
46 -21.338 13.074 61.18 0 0 1 1
46 -21.969 12.032 61.18 0 0 1 1
46 -22.545 10.96 61.18 0 0 1 1
46 -23.064 9.86 61.18 0 0 1 1
46 -23.525 8.736 61.18 0 0 1 1
46 -23.928 7.59 61.18 0 0 1 1
46 -24.27 6.426 61.18 0 0 1 1
46 -24.551 5.246 61.18 0 0 1 1
46 -24.77 4.054 61.18 0 0 1 1
46 -24.927 2.851 61.18 0 0 1 1
46 -25.021 1.642 61.18 0 0 1 1
46 -25.049 0.428 61.18 0 0 1 1
46 -25.021 -0.787 61.18 0 0 1 1
46 -24.927 -1.996 61.18 0 0 1 1
46 -24.77 -3.198 61.18 0 0 1 1
46 -24.551 -4.391 61.18 0 0 1 1
46 -24.27 -5.571 61.18 0 0 1 1
46 -23.928 -6.735 61.18 0 0 1 1
46 -23.526 -7.88 61.18 0 0 1 1
46 -23.064 -9.005 61.18 0 0 1 1
46 -22.545 -10.104 61.18 0 0 1 1
46 -21.969 -11.177 61.18 0 0 1 1
46 -21.339 -12.218 61.18 0 0 1 1
46 -20.654 -13.226 61.18 0 0 1 1
46 -19.918 -14.199 61.18 0 0 1 1
46 -19.132 -15.132 61.18 0 0 1 1
46 -18.298 -16.024 61.18 0 0 1 1
46 -17.419 -16.873 61.18 0 0 1 1
46 -16.496 -17.676 61.18 0 0 1 1
46 -15.532 -18.43 61.18 0 0 1 1
46 -14.53 -19.134 61.18 0 0 1 1
46 -13.492 -19.787 61.18 0 0 1 1
46 -12.421 -20.385 61.18 0 0 1 1
46 -11.319 -20.927 61.18 0 0 1 1
46 -10.189 -21.413 61.18 0 0 1 1
46 -9.824 -21.551 61.18 0 0 1 1
46 -9.039 -21.839 61.18 0 0 1 1
46 -7.865 -22.206 61.18 0 0 1 1
46 -6.673 -22.512 61.18 0 0 1 1
46 -5.466 -22.756 61.18 0 0 1 1
46 -4.248 -22.937 61.18 0 0 1 1
46 -3.022 -23.055 61.18 0 0 1 1
46 -1.793 -23.11 61.18 0 0 1 1
46 0.001 -23.085 61.18 0 0 1 1
47 2.196 -23.385 62.51 0 0 1 1
47 3.607 -23.251 62.51 0 0 1 1
47 4.719 -23.087 62.51 0 0 1 1
47 5.962 -22.839 62.51 0 0 1 1
47 7.19 -22.526 62.51 0 0 1 1
47 8.276 -22.19 62.51 0 0 1 1
47 9.467 -21.755 62.51 0 0 1 1
47 10.63 -21.26 62.51 0 0 1 1
47 11.764 -20.705 62.51 0 0 1 1
47 12.866 -20.092 62.51 0 0 1 1
47 13.933 -19.422 62.51 0 0 1 1
47 14.88 -18.76 62.51 0 0 1 1
47 15.875 -17.986 62.51 0 0 1 1
47 16.826 -17.163 62.51 0 0 1 1
47 17.736 -16.287 62.51 0 0 1 1
47 18.538 -15.433 62.51 0 0 1 1
47 19.408 -14.401 62.51 0 0 1 1
47 20.117 -13.466 62.51 0 0 1 1
47 20.825 -12.425 62.51 0 0 1 1
47 21.438 -11.417 62.51 0 0 1 1
47 22.035 -10.31 62.51 0 0 1 1
47 22.572 -9.176 62.51 0 0 1 1
47 23.049 -8.017 62.51 0 0 1 1
47 23.462 -6.835 62.51 0 0 1 1
47 23.813 -5.634 62.51 0 0 1 1
47 24.088 -4.479 62.51 0 0 1 1
47 24.314 -3.249 62.51 0 0 1 1
47 24.475 -2.009 62.51 0 0 1 1
47 24.57 -0.762 62.51 0 0 1 1
47 24.6 0.427 62.51 0 0 1 1
47 24.567 1.678 62.51 0 0 1 1
47 24.468 2.925 62.51 0 0 1 1
47 24.304 4.166 62.51 0 0 1 1
47 24.088 5.334 62.51 0 0 1 1
47 23.813 6.488 62.51 0 0 1 1
47 23.442 7.754 62.51 0 0 1 1
47 23.049 8.871 62.51 0 0 1 1
47 22.572 10.031 62.51 0 0 1 1
47 22.035 11.166 62.51 0 0 1 1
47 21.437 12.272 62.51 0 0 1 1
47 20.825 13.28 62.51 0 0 1 1
47 20.117 14.321 62.51 0 0 1 1
47 19.354 15.324 62.51 0 0 1 1
47 18.598 16.221 62.51 0 0 1 1
47 17.736 17.143 62.51 0 0 1 1
47 16.826 18.019 62.51 0 0 1 1
47 15.875 18.841 62.51 0 0 1 1
47 14.88 19.615 62.51 0 0 1 1
47 13.933 20.278 62.51 0 0 1 1
47 12.866 20.947 62.51 0 0 1 1
47 11.764 21.56 62.51 0 0 1 1
47 10.63 22.115 62.51 0 0 1 1
47 9.466 22.611 62.51 0 0 1 1
47 8.396 23.004 62.51 0 0 1 1
47 7.189 23.381 62.51 0 0 1 1
47 5.962 23.694 62.51 0 0 1 1
47 4.719 23.942 62.51 0 0 1 1
47 3.463 24.125 62.51 0 0 1 1
47 2.196 24.24 62.51 0 0 1 1
47 1.075 24.287 62.51 0 0 1 1
47 -1.16 24.289 62.51 0 0 1 1
47 -2.435 24.24 62.51 0 0 1 1
47 -3.845 24.106 62.51 0 0 1 1
47 -4.957 23.942 62.51 0 0 1 1
47 -6.201 23.694 62.51 0 0 1 1
47 -7.428 23.381 62.51 0 0 1 1
47 -8.514 23.045 62.51 0 0 1 1
47 -9.705 22.61 62.51 0 0 1 1
47 -10.868 22.115 62.51 0 0 1 1
47 -12.003 21.56 62.51 0 0 1 1
47 -13.104 20.947 62.51 0 0 1 1
47 -14.172 20.278 62.51 0 0 1 1
47 -15.119 19.615 62.51 0 0 1 1
47 -16.113 18.842 62.51 0 0 1 1
47 -17.064 18.019 62.51 0 0 1 1
47 -17.975 17.142 62.51 0 0 1 1
47 -18.776 16.288 62.51 0 0 1 1
47 -19.646 15.257 62.51 0 0 1 1
47 -20.355 14.321 62.51 0 0 1 1
47 -21.063 13.28 62.51 0 0 1 1
47 -21.676 12.272 62.51 0 0 1 1
47 -22.273 11.166 62.51 0 0 1 1
47 -22.811 10.031 62.51 0 0 1 1
47 -23.287 8.872 62.51 0 0 1 1
47 -23.701 7.69 62.51 0 0 1 1
47 -24.052 6.489 62.51 0 0 1 1
47 -24.326 5.335 62.51 0 0 1 1
47 -24.552 4.104 62.51 0 0 1 1
47 -24.713 2.864 62.51 0 0 1 1
47 -24.808 1.617 62.51 0 0 1 1
47 -24.839 0.428 62.51 0 0 1 1
47 -24.806 -0.823 62.51 0 0 1 1
47 -24.707 -2.07 62.51 0 0 1 1
47 -24.542 -3.311 62.51 0 0 1 1
47 -24.326 -4.479 62.51 0 0 1 1
47 -24.036 -5.696 62.51 0 0 1 1
47 -23.68 -6.898 62.51 0 0 1 1
47 -23.287 -8.016 62.51 0 0 1 1
47 -22.811 -9.176 62.51 0 0 1 1
47 -22.302 -10.254 62.51 0 0 1 1
47 -22.276 -10.306 62.51 0 0 1 1
47 -21.676 -11.417 62.51 0 0 1 1
47 -21.063 -12.425 62.51 0 0 1 1
47 -20.356 -13.466 62.51 0 0 1 1
47 -19.593 -14.469 62.51 0 0 1 1
47 -18.836 -15.366 62.51 0 0 1 1
47 -17.975 -16.287 62.51 0 0 1 1
47 -17.064 -17.164 62.51 0 0 1 1
47 -16.188 -17.924 62.51 0 0 1 1
47 -15.118 -18.76 62.51 0 0 1 1
47 -14.172 -19.422 62.51 0 0 1 1
47 -13.01 -20.147 62.51 0 0 1 1
47 -12.003 -20.705 62.51 0 0 1 1
47 -10.869 -21.26 62.51 0 0 1 1
47 -9.705 -21.755 62.51 0 0 1 1
47 -8.515 -22.19 62.51 0 0 1 1
47 -7.428 -22.525 62.51 0 0 1 1
47 -6.201 -22.839 62.51 0 0 1 1
47 -4.958 -23.087 62.51 0 0 1 1
47 -3.702 -23.269 62.51 0 0 1 1
47 -2.435 -23.385 62.51 0 0 1 1
47 -1.314 -23.432 62.51 0 0 1 1
47 0.922 -23.434 62.51 0 0 1 1
48 1.623 -23.723 63.84 0 0 1 1
48 2.962 -23.606 63.84 0 0 1 1
48 4.29 -23.415 63.84 0 0 1 1
48 5.608 -23.15 63.84 0 0 1 1
48 6.44 -22.942 63.84 0 0 1 1
48 7.729 -22.559 63.84 0 0 1 1
48 8.992 -22.106 63.84 0 0 1 1
48 10.229 -21.584 63.84 0 0 1 1
48 11.012 -21.207 63.84 0 0 1 1
48 11.426 -20.998 63.84 0 0 1 1
48 12.598 -20.341 63.84 0 0 1 1
48 13.728 -19.624 63.84 0 0 1 1
48 14.818 -18.844 63.84 0 0 1 1
48 15.5 -18.309 63.84 0 0 1 1
48 16.515 -17.434 63.84 0 0 1 1
48 17.506 -16.476 63.84 0 0 1 1
48 18.442 -15.463 63.84 0 0 1 1
48 19.016 -14.781 63.84 0 0 1 1
48 19.853 -13.685 63.84 0 0 1 1
48 20.625 -12.543 63.84 0 0 1 1
48 21.09 -11.78 63.84 0 0 1 1
48 21.753 -10.572 63.84 0 0 1 1
48 22.344 -9.331 63.84 0 0 1 1
48 22.864 -8.056 63.84 0 0 1 1
48 23.162 -7.211 63.84 0 0 1 1
48 23.562 -5.889 63.84 0 0 1 1
48 23.678 -5.44 63.84 0 0 1 1
48 23.882 -4.561 63.84 0 0 1 1
48 24.128 -3.205 63.84 0 0 1 1
48 24.246 -2.316 63.84 0 0 1 1
48 24.364 -0.945 63.84 0 0 1 1
48 24.403 0.428 63.84 0 0 1 1
48 24.364 1.8 63.84 0 0 1 1
48 24.246 3.171 63.84 0 0 1 1
48 24.128 4.06 63.84 0 0 1 1
48 23.883 5.414 63.84 0 0 1 1
48 23.561 6.749 63.84 0 0 1 1
48 23.162 8.067 63.84 0 0 1 1
48 22.864 8.911 63.84 0 0 1 1
48 22.343 10.188 63.84 0 0 1 1
48 21.963 11.004 63.84 0 0 1 1
48 21.754 11.425 63.84 0 0 1 1
48 21.33 12.217 63.84 0 0 1 1
48 20.622 13.403 63.84 0 0 1 1
48 20.127 14.146 63.84 0 0 1 1
48 19.567 14.925 63.84 0 0 1 1
48 19.019 15.632 63.84 0 0 1 1
48 18.118 16.681 63.84 0 0 1 1
48 17.508 17.329 63.84 0 0 1 1
48 16.515 18.289 63.84 0 0 1 1
48 15.502 19.162 63.84 0 0 1 1
48 14.44 19.981 63.84 0 0 1 1
48 13.73 20.478 63.84 0 0 1 1
48 12.598 21.197 63.84 0 0 1 1
48 11.43 21.851 63.84 0 0 1 1
48 10.226 22.44 63.84 0 0 1 1
48 8.989 22.962 63.84 0 0 1 1
48 8.183 23.26 63.84 0 0 1 1
48 6.903 23.669 63.84 0 0 1 1
48 5.605 24.005 63.84 0 0 1 1
48 4.287 24.27 63.84 0 0 1 1
48 3.444 24.399 63.84 0 0 1 1
48 2.106 24.544 63.84 0 0 1 1
48 0.764 24.614 63.84 0 0 1 1
48 -0.515 24.621 63.84 0 0 1 1
48 -1.865 24.578 63.84 0 0 1 1
48 -2.719 24.509 63.84 0 0 1 1
48 -3.681 24.399 63.84 0 0 1 1
48 -4.527 24.27 63.84 0 0 1 1
48 -5.845 24.005 63.84 0 0 1 1
48 -7.145 23.668 63.84 0 0 1 1
48 -7.965 23.415 63.84 0 0 1 1
48 -9.23 22.961 63.84 0 0 1 1
48 -10.465 22.439 63.84 0 0 1 1
48 -11.668 21.851 63.84 0 0 1 1
48 -12.837 21.197 63.84 0 0 1 1
48 -13.969 20.478 63.84 0 0 1 1
48 -14.678 19.981 63.84 0 0 1 1
48 -15.74 19.163 63.84 0 0 1 1
48 -16.753 18.289 63.84 0 0 1 1
48 -17.746 17.33 63.84 0 0 1 1
48 -18.356 16.682 63.84 0 0 1 1
48 -19.258 15.63 63.84 0 0 1 1
48 -19.551 15.26 63.84 0 0 1 1
48 -20.089 14.542 63.84 0 0 1 1
48 -20.864 13.399 63.84 0 0 1 1
48 -21.329 12.636 63.84 0 0 1 1
48 -21.991 11.427 63.84 0 0 1 1
48 -22.582 10.186 63.84 0 0 1 1
48 -23.102 8.911 63.84 0 0 1 1
48 -23.401 8.067 63.84 0 0 1 1
48 -23.799 6.749 63.84 0 0 1 1
48 -24.121 5.414 63.84 0 0 1 1
48 -24.367 4.06 63.84 0 0 1 1
48 -24.485 3.171 63.84 0 0 1 1
48 -24.602 1.8 63.84 0 0 1 1
48 -24.641 0.428 63.84 0 0 1 1
48 -24.602 -0.945 63.84 0 0 1 1
48 -24.485 -2.316 63.84 0 0 1 1
48 -24.367 -3.205 63.84 0 0 1 1
48 -24.121 -4.559 63.84 0 0 1 1
48 -23.799 -5.894 63.84 0 0 1 1
48 -23.401 -7.212 63.84 0 0 1 1
48 -23.102 -8.056 63.84 0 0 1 1
48 -22.581 -9.333 63.84 0 0 1 1
48 -22.201 -10.149 63.84 0 0 1 1
48 -21.994 -10.568 63.84 0 0 1 1
48 -21.329 -11.781 63.84 0 0 1 1
48 -20.864 -12.543 63.84 0 0 1 1
48 -20.091 -13.685 63.84 0 0 1 1
48 -19.254 -14.781 63.84 0 0 1 1
48 -18.68 -15.463 63.84 0 0 1 1
48 -17.744 -16.477 63.84 0 0 1 1
48 -16.751 -17.436 63.84 0 0 1 1
48 -16.095 -18.011 63.84 0 0 1 1
48 -15.744 -18.305 63.84 0 0 1 1
48 -14.68 -19.124 63.84 0 0 1 1
48 -13.576 -19.882 63.84 0 0 1 1
48 -12.428 -20.579 63.84 0 0 1 1
48 -11.671 -20.994 63.84 0 0 1 1
48 -10.465 -21.584 63.84 0 0 1 1
48 -9.231 -22.106 63.84 0 0 1 1
48 -7.965 -22.56 63.84 0 0 1 1
48 -7.145 -22.813 63.84 0 0 1 1
48 -5.845 -23.15 63.84 0 0 1 1
48 -4.53 -23.414 63.84 0 0 1 1
48 -3.201 -23.606 63.84 0 0 1 1
48 -1.86 -23.723 63.84 0 0 1 1
48 -1.007 -23.759 63.84 0 0 1 1
48 0.275 -23.766 63.84 0 0 1 1
49 1.28 -23.932 65.17 0 0 1 1
49 1.945 -23.885 65.17 0 0 1 1
49 3.29 -23.732 65.17 0 0 1 1
49 4.05 -23.613 65.17 0 0 1 1
49 4.71 -23.49 65.17 0 0 1 1
49 6.027 -23.185 65.17 0 0 1 1
49 6.765 -22.981 65.17 0 0 1 1
49 8.017 -22.575 65.17 0 0 1 1
49 8.68 -22.33 65.17 0 0 1 1
49 9.258 -22.097 65.17 0 0 1 1
49 9.969 -21.789 65.17 0 0 1 1
49 10.609 -21.487 65.17 0 0 1 1
49 11.218 -21.178 65.17 0 0 1 1
49 12.443 -20.49 65.17 0 0 1 1
49 13.076 -20.096 65.17 0 0 1 1
49 14.129 -19.379 65.17 0 0 1 1
49 14.747 -18.92 65.17 0 0 1 1
49 15.235 -18.535 65.17 0 0 1 1
49 15.83 -18.038 65.17 0 0 1 1
49 16.296 -17.625 65.17 0 0 1 1
49 16.817 -17.137 65.17 0 0 1 1
49 17.34 -16.617 65.17 0 0 1 1
49 17.89 -16.035 65.17 0 0 1 1
49 18.322 -15.55 65.17 0 0 1 1
49 18.834 -14.938 65.17 0 0 1 1
49 19.667 -13.85 65.17 0 0 1 1
49 20.088 -13.248 65.17 0 0 1 1
49 20.526 -12.576 65.17 0 0 1 1
49 20.865 -12.022 65.17 0 0 1 1
49 21.263 -11.326 65.17 0 0 1 1
49 21.569 -10.752 65.17 0 0 1 1
49 21.924 -10.034 65.17 0 0 1 1
49 22.195 -9.443 65.17 0 0 1 1
49 22.475 -8.785 65.17 0 0 1 1
49 22.742 -8.099 65.17 0 0 1 1
49 23.009 -7.343 65.17 0 0 1 1
49 23.209 -6.725 65.17 0 0 1 1
49 23.43 -5.954 65.17 0 0 1 1
49 23.593 -5.325 65.17 0 0 1 1
49 23.768 -4.543 65.17 0 0 1 1
49 23.893 -3.905 65.17 0 0 1 1
49 24.021 -3.118 65.17 0 0 1 1
49 24.176 -1.818 65.17 0 0 1 1
49 24.237 -1.027 65.17 0 0 1 1
49 24.28 0.428 65.17 0 0 1 1
49 24.237 1.883 65.17 0 0 1 1
49 24.189 2.528 65.17 0 0 1 1
49 24.108 3.325 65.17 0 0 1 1
49 24.021 3.969 65.17 0 0 1 1
49 23.893 4.76 65.17 0 0 1 1
49 23.768 5.398 65.17 0 0 1 1
49 23.593 6.18 65.17 0 0 1 1
49 23.43 6.809 65.17 0 0 1 1
49 23.209 7.58 65.17 0 0 1 1
49 23.009 8.198 65.17 0 0 1 1
49 22.742 8.954 65.17 0 0 1 1
49 22.475 9.64 65.17 0 0 1 1
49 22.195 10.298 65.17 0 0 1 1
49 21.924 10.889 65.17 0 0 1 1
49 21.569 11.608 65.17 0 0 1 1
49 21.263 12.181 65.17 0 0 1 1
49 20.865 12.877 65.17 0 0 1 1
49 20.526 13.431 65.17 0 0 1 1
49 20.088 14.103 65.17 0 0 1 1
49 19.667 14.705 65.17 0 0 1 1
49 18.834 15.793 65.17 0 0 1 1
49 18.322 16.405 65.17 0 0 1 1
49 17.89 16.89 65.17 0 0 1 1
49 17.342 17.47 65.17 0 0 1 1
49 16.339 18.441 65.17 0 0 1 1
49 15.83 18.893 65.17 0 0 1 1
49 15.235 19.39 65.17 0 0 1 1
49 14.747 19.775 65.17 0 0 1 1
49 14.129 20.234 65.17 0 0 1 1
49 13.076 20.951 65.17 0 0 1 1
49 12.442 21.345 65.17 0 0 1 1
49 11.218 22.033 65.17 0 0 1 1
49 10.609 22.342 65.17 0 0 1 1
49 9.972 22.643 65.17 0 0 1 1
49 8.677 23.187 65.17 0 0 1 1
49 8.017 23.431 65.17 0 0 1 1
49 6.765 23.836 65.17 0 0 1 1
49 6.027 24.04 65.17 0 0 1 1
49 4.71 24.345 65.17 0 0 1 1
49 4.05 24.468 65.17 0 0 1 1
49 3.29 24.588 65.17 0 0 1 1
49 1.949 24.739 65.17 0 0 1 1
49 0.649 24.814 65.17 0 0 1 1
49 -0.121 24.827 65.17 0 0 1 1
49 -0.841 24.817 65.17 0 0 1 1
49 -1.512 24.788 65.17 0 0 1 1
49 -2.912 24.667 65.17 0 0 1 1
49 -3.618 24.575 65.17 0 0 1 1
49 -4.905 24.353 65.17 0 0 1 1
49 -5.654 24.191 65.17 0 0 1 1
49 -6.967 23.847 65.17 0 0 1 1
49 -7.599 23.653 65.17 0 0 1 1
49 -8.919 23.185 65.17 0 0 1 1
49 -10.18 22.656 65.17 0 0 1 1
49 -11.461 22.031 65.17 0 0 1 1
49 -12.678 21.347 65.17 0 0 1 1
49 -13.854 20.594 65.17 0 0 1 1
49 -14.988 19.774 65.17 0 0 1 1
49 -15.529 19.346 65.17 0 0 1 1
49 -16.536 18.478 65.17 0 0 1 1
49 -17.118 17.932 65.17 0 0 1 1
49 -17.577 17.473 65.17 0 0 1 1
49 -18.125 16.894 65.17 0 0 1 1
49 -19.01 15.869 65.17 0 0 1 1
49 -19.478 15.28 65.17 0 0 1 1
49 -19.955 14.636 65.17 0 0 1 1
49 -20.326 14.103 65.17 0 0 1 1
49 -20.764 13.432 65.17 0 0 1 1
49 -21.104 12.878 65.17 0 0 1 1
49 -21.488 12.206 65.17 0 0 1 1
49 -21.794 11.632 65.17 0 0 1 1
49 -22.16 10.893 65.17 0 0 1 1
49 -22.689 9.695 65.17 0 0 1 1
49 -22.981 8.953 65.17 0 0 1 1
49 -23.248 8.199 65.17 0 0 1 1
49 -23.447 7.58 65.17 0 0 1 1
49 -23.669 6.81 65.17 0 0 1 1
49 -23.831 6.181 65.17 0 0 1 1
49 -24.006 5.402 65.17 0 0 1 1
49 -24.238 4.113 65.17 0 0 1 1
49 -24.347 3.324 65.17 0 0 1 1
49 -24.428 2.528 65.17 0 0 1 1
49 -24.476 1.883 65.17 0 0 1 1
49 -24.519 0.428 65.17 0 0 1 1
49 -24.476 -1.028 65.17 0 0 1 1
49 -24.428 -1.673 65.17 0 0 1 1
49 -24.346 -2.47 65.17 0 0 1 1
49 -24.26 -3.114 65.17 0 0 1 1
49 -24.131 -3.905 65.17 0 0 1 1
49 -24.007 -4.543 65.17 0 0 1 1
49 -23.832 -5.321 65.17 0 0 1 1
49 -23.484 -6.594 65.17 0 0 1 1
49 -23.446 -6.728 65.17 0 0 1 1
49 -23.248 -7.344 65.17 0 0 1 1
49 -22.981 -8.1 65.17 0 0 1 1
49 -22.745 -8.705 65.17 0 0 1 1
49 -22.433 -9.444 65.17 0 0 1 1
49 -22.162 -10.034 65.17 0 0 1 1
49 -21.807 -10.753 65.17 0 0 1 1
49 -21.501 -11.326 65.17 0 0 1 1
49 -21.104 -12.023 65.17 0 0 1 1
49 -20.764 -12.576 65.17 0 0 1 1
49 -20.326 -13.248 65.17 0 0 1 1
49 -19.955 -13.781 65.17 0 0 1 1
49 -19.478 -14.425 65.17 0 0 1 1
49 -19.01 -15.014 65.17 0 0 1 1
49 -18.125 -16.038 65.17 0 0 1 1
49 -17.577 -16.618 65.17 0 0 1 1
49 -17.118 -17.077 65.17 0 0 1 1
49 -16.536 -17.623 65.17 0 0 1 1
49 -15.529 -18.49 65.17 0 0 1 1
49 -14.988 -18.918 65.17 0 0 1 1
49 -13.854 -19.739 65.17 0 0 1 1
49 -12.684 -20.488 65.17 0 0 1 1
49 -11.461 -21.176 65.17 0 0 1 1
49 -10.207 -21.789 65.17 0 0 1 1
49 -8.919 -22.33 65.17 0 0 1 1
49 -7.599 -22.797 65.17 0 0 1 1
49 -6.967 -22.992 65.17 0 0 1 1
49 -5.654 -23.336 65.17 0 0 1 1
49 -4.905 -23.498 65.17 0 0 1 1
49 -3.618 -23.72 65.17 0 0 1 1
49 -2.908 -23.812 65.17 0 0 1 1
49 -2.288 -23.874 65.17 0 0 1 1
49 -1.515 -23.932 65.17 0 0 1 1
49 -0.841 -23.962 65.17 0 0 1 1
49 -0.124 -23.972 65.17 0 0 1 1
50 1.301 -23.931 66.5 0 0 1 1
50 1.921 -23.887 66.5 0 0 1 1
50 2.71 -23.807 66.5 0 0 1 1
50 4.122 -23.601 66.5 0 0 1 1
50 4.733 -23.485 66.5 0 0 1 1
50 5.932 -23.209 66.5 0 0 1 1
50 7.303 -22.816 66.5 0 0 1 1
50 7.926 -22.607 66.5 0 0 1 1
50 8.635 -22.348 66.5 0 0 1 1
50 9.543 -21.976 66.5 0 0 1 1
50 10.623 -21.48 66.5 0 0 1 1
50 11.608 -20.967 66.5 0 0 1 1
50 12.457 -20.481 66.5 0 0 1 1
50 13.594 -19.754 66.5 0 0 1 1
50 14.8 -18.879 66.5 0 0 1 1
50 15.899 -17.977 66.5 0 0 1 1
50 16.73 -17.219 66.5 0 0 1 1
50 17.276 -16.682 66.5 0 0 1 1
50 18.269 -15.609 66.5 0 0 1 1
50 19.198 -14.478 66.5 0 0 1 1
50 19.601 -13.94 66.5 0 0 1 1
50 20.05 -13.304 66.5 0 0 1 1
50 20.595 -12.465 66.5 0 0 1 1
50 21.062 -11.675 66.5 0 0 1 1
50 21.544 -10.8 66.5 0 0 1 1
50 22.177 -9.483 66.5 0 0 1 1
50 22.564 -8.559 66.5 0 0 1 1
50 22.728 -8.138 66.5 0 0 1 1
50 23.058 -7.193 66.5 0 0 1 1
50 23.327 -6.316 66.5 0 0 1 1
50 23.586 -5.352 66.5 0 0 1 1
50 23.889 -3.923 66.5 0 0 1 1
50 24.106 -2.481 66.5 0 0 1 1
50 24.203 -1.49 66.5 0 0 1 1
50 24.257 -0.574 66.5 0 0 1 1
50 24.281 0.43 66.5 0 0 1 1
50 24.274 0.882 66.5 0 0 1 1
50 24.237 1.885 66.5 0 0 1 1
50 24.106 3.339 66.5 0 0 1 1
50 23.889 4.783 66.5 0 0 1 1
50 23.802 5.225 66.5 0 0 1 1
50 23.587 6.203 66.5 0 0 1 1
50 23.199 7.611 66.5 0 0 1 1
50 22.727 8.994 66.5 0 0 1 1
50 22.448 9.703 66.5 0 0 1 1
50 21.984 10.758 66.5 0 0 1 1
50 21.545 11.652 66.5 0 0 1 1
50 20.835 12.928 66.5 0 0 1 1
50 20.048 14.161 66.5 0 0 1 1
50 19.603 14.793 66.5 0 0 1 1
50 18.91 15.698 66.5 0 0 1 1
50 18.271 16.462 66.5 0 0 1 1
50 17.276 17.537 66.5 0 0 1 1
50 16.728 18.076 66.5 0 0 1 1
50 16.23 18.539 66.5 0 0 1 1
50 15.145 19.462 66.5 0 0 1 1
50 14.011 20.318 66.5 0 0 1 1
50 13.227 20.851 66.5 0 0 1 1
50 12.46 21.334 66.5 0 0 1 1
50 11.217 22.034 66.5 0 0 1 1
50 10.623 22.336 66.5 0 0 1 1
50 9.95 22.653 66.5 0 0 1 1
50 8.633 23.204 66.5 0 0 1 1
50 7.929 23.461 66.5 0 0 1 1
50 6.878 23.802 66.5 0 0 1 1
50 5.935 24.064 66.5 0 0 1 1
50 4.733 24.34 66.5 0 0 1 1
50 4.119 24.456 66.5 0 0 1 1
50 3.151 24.606 66.5 0 0 1 1
50 1.922 24.742 66.5 0 0 1 1
50 0.859 24.805 66.5 0 0 1 1
50 -0.123 24.827 66.5 0 0 1 1
50 -0.555 24.821 66.5 0 0 1 1
50 -1.536 24.786 66.5 0 0 1 1
50 -2.957 24.662 66.5 0 0 1 1
50 -3.734 24.557 66.5 0 0 1 1
50 -4.789 24.375 66.5 0 0 1 1
50 -5.745 24.169 66.5 0 0 1 1
50 -6.96 23.849 66.5 0 0 1 1
50 -7.532 23.674 66.5 0 0 1 1
50 -8.875 23.202 66.5 0 0 1 1
50 -10.185 22.654 66.5 0 0 1 1
50 -11.46 22.032 66.5 0 0 1 1
50 -12.697 21.336 66.5 0 0 1 1
50 -13.891 20.569 66.5 0 0 1 1
50 -15.043 19.731 66.5 0 0 1 1
50 -15.381 19.464 66.5 0 0 1 1
50 -15.929 19.011 66.5 0 0 1 1
50 -16.463 18.544 66.5 0 0 1 1
50 -17.19 17.86 66.5 0 0 1 1
50 -18.206 16.803 66.5 0 0 1 1
50 -18.61 16.347 66.5 0 0 1 1
50 -19.433 15.338 66.5 0 0 1 1
50 -20.289 14.158 66.5 0 0 1 1
50 -21.075 12.925 66.5 0 0 1 1
50 -21.521 12.145 66.5 0 0 1 1
50 -21.781 11.657 66.5 0 0 1 1
50 -22.223 10.758 66.5 0 0 1 1
50 -22.593 9.919 66.5 0 0 1 1
50 -22.966 8.992 66.5 0 0 1 1
50 -23.437 7.611 66.5 0 0 1 1
50 -23.825 6.203 66.5 0 0 1 1
